epoch,train_loss,val_loss,rel_l2,data,continuity,curl,epoch_time,lr
50,0.0005272662172804606,0.0005104343961718698,0.14757160454858984,0.0002871171798991175,0.0,0.0,148.0671501159668,0.000282842712474619
51,0.0005273323513392825,0.0004727500137818566,0.1454199577043017,0.0002802545176715891,0.0,0.0,146.89143466949463,0.000282842712474619
52,0.0005966607708008572,0.0004553798217607614,0.14495636149397978,0.0003233789836182647,0.0,0.0,147.4543435573578,0.0002825646363685065
53,0.0005896940535118725,0.00045962866158345594,0.14384225852538368,0.000325505758307069,0.0,0.0,148.236914396286,0.00028173150548951897
54,0.0005152055990341372,0.0004411849199700496,0.14112693901728257,0.00028694574901540665,0.0,0.0,147.87467861175537,0.00028034660782461443
55,0.0005670096513010018,0.00043917984460547035,0.1403888568192375,0.0003084455856878776,0.0,0.0,147.89396858215332,0.00027841540893217665
56,0.0005893624731167316,0.00043120669683308473,0.13928078773115526,0.00031542619566001423,0.0,0.0,147.73029828071594,0.0002759455303719534
57,0.000499214826656195,0.00040470701997627977,0.13794542938949603,0.00024042141922109295,0.0,0.0,146.0774610042572,0.0002729467196262415
58,0.0005656844023178564,0.00039498216681206573,0.1363245105527609,0.000305602736034416,0.0,0.0,147.25224542617798,0.00026943081163102815
59,0.0005063158543331762,0.00039802393989407685,0.13520508880781681,0.00027071434351455537,0.0,0.0,147.52534103393555,0.00026541168206890473
60,0.0005265422155389388,0.0003895525959268962,0.1341120754013981,0.0002789918633728424,0.0,0.0,146.6010890007019,0.00026090519260808743
61,0.00044468712561259355,0.0003857514775258356,0.13371325365039075,0.00022741416053880434,0.0,0.0,147.37266945838928,0.00025592912830365883
62,0.00046885332115683315,0.000374313302235315,0.1326152498592367,0.0002554700556629541,0.0,0.0,147.22589921951294,0.000250503127408081
63,0.0004539567213820798,0.00036297340717850033,0.13092885771109566,0.0002505097735744736,0.0,0.0,146.81516289710999,0.00024464860386798473
64,0.0004748890428345476,0.00036220975422796296,0.1300670968928082,0.00023881511450933127,0.0,0.0,146.4001021385193,0.00023838866281310545
65,0.00046978158328177716,0.0003578911776209927,0.12908191924820656,0.00024129920188897813,0.0,0.0,147.02666068077087,0.0002317480093708917
66,0.00040759326687596814,0.00034817753963674384,0.1282246482513438,0.00019638081145482525,0.0,0.0,147.57654333114624,0.00022475285116665397
67,0.0004893677772391433,0.0003745369115570717,0.12737394458115972,0.0002557898430192533,0.0,0.0,148.3019621372223,0.00021743079489404047
68,0.00044062554646491964,0.0003553819269253328,0.12607346005259015,0.0002278097830412662,0.0,0.0,146.4953396320343,0.00020981073736403002
69,0.000378033816862929,0.00034841449085362984,0.1250653356490774,0.00019381350258148208,0.0,0.0,148.17214584350586,0.00020192275146242036
70,0.00037407607427060913,0.0003420522244489909,0.12441150639868094,0.00018122533223656015,0.0,0.0,146.96142745018005,0.00019379796746588722
71,0.0003935080396028449,0.0003210801363986155,0.12308589169743596,0.00019130804416060224,0.0,0.0,146.29795479774475,0.00018546845018500412
72,0.00034880152361438377,0.00031878771727175947,0.1220002239995641,0.00017106122887374417,0.0,0.0,149.16428637504578,0.00017696707241908428
73,0.0003468340727674028,0.0003189233940755404,0.12089271080534982,0.00016566677959417575,0.0,0.0,147.3447082042694,0.0001683273852222598
74,0.00036814155161361367,0.00031154925459481826,0.1198071541962687,0.00017537422267347816,0.0,0.0,147.4154567718506,0.00015958348549279877
75,0.00034304366264829395,0.0003066507205155424,0.11903824299743905,0.00017056627147364148,0.0,0.0,146.36780047416687,0.00015076988140822563
76,0.0003147004892222564,0.00030233254525795363,0.11792635312837633,0.00015219383908515738,0.0,0.0,147.80924320220947,0.00014192135623730952
77,0.00030576464708550094,0.0002958935879733317,0.11696217901152683,0.0001507075351507107,0.0,0.0,147.7275652885437,0.0001330728310663934
78,0.000294063769085066,0.00029053297952156176,0.11612736468310712,0.00014791113706754308,0.0,0.0,146.911949634552,0.0001242592269818203
79,0.0003078611397692536,0.0002867447071732929,0.11540585974903186,0.0001449691530221268,0.0,0.0,146.11522006988525,0.00011551532725235927
80,0.0003032722289238639,0.0002933657344116213,0.11501489448472092,0.00014382594357205866,0.0,0.0,146.12880206108093,0.0001068756400555347
81,0.00028887401731481077,0.0002914197267828412,0.11404997162100801,0.00013422947373934827,0.0,0.0,147.77797889709473,9.837426228961493e-05
82,0.00028562680063259904,0.0002933979337935203,0.11343607700895791,0.00013597146653410164,0.0,0.0,146.9327335357666,9.004474500873184e-05
83,0.0002760593028294049,0.0003022417633615845,0.11274226289078866,0.00013178600746262722,0.0,0.0,147.1021478176117,8.191996101219864e-05
84,0.0002630251387927274,0.00029570948292483127,0.11209526533507078,0.0001288183010880554,0.0,0.0,147.62470197677612,7.403197511058896e-05
85,0.0002637014320043818,0.0002837836171096711,0.1113722183710158,0.00012645205454949368,0.0,0.0,148.48293042182922,6.641191758057848e-05
86,0.0002534376118698371,0.00027958554001797185,0.11032852017265679,0.00012346498745804033,0.0,0.0,146.92967176437378,5.9089861307965064e-05
87,0.0002472361352374719,0.00027550823692468223,0.10964257119708051,0.00012104749691843608,0.0,0.0,146.72276520729065,5.2094703103727264e-05
88,0.0002423268572329107,0.0002688213443540811,0.10903445436270874,0.00011974502388056862,0.0,0.0,146.32252192497253,4.5454049661513504e-05
89,0.00023714406393082754,0.0002653697456456963,0.10846303501235816,0.00011866233163952226,0.0,0.0,148.08550429344177,3.919410860663424e-05
90,0.0002325397428345847,0.0002708528778597398,0.1079539036153758,0.00011694577161354876,0.0,0.0,147.39905738830566,3.333958506653797e-05
91,0.00023138051331746587,0.00026482789071923874,0.10750956089889772,0.00011590528364043469,0.0,0.0,146.50339126586914,2.7913584170960125e-05
92,0.00022865702885610517,0.000270224039445861,0.10722864875440964,0.00011498723714945906,0.0,0.0,147.31686162948608,2.2937519866531545e-05
93,0.00022792076022900196,0.00027722145161249785,0.1067284949784462,0.00011441380839490496,0.0,0.0,147.79968285560608,1.84310304057142e-05
94,0.00022584285792011846,0.0002720486472115864,0.10632417785067333,0.00011376227382697834,0.0,0.0,147.87887287139893,1.4411900843590853e-05
95,0.00022514495041529395,0.0002784993918121236,0.10595006077630514,0.00011332273595598963,0.0,0.0,146.09151077270508,1.0895992848377461e-05
96,0.00022250527437487713,0.00025883329659549207,0.10569510607421707,0.00011287937225764229,0.0,0.0,147.1544029712677,7.89718210266562e-06
97,0.00022174989597563885,0.00025165855762467103,0.10538295966005641,0.00011262482185732854,0.0,0.0,148.49793481826782,5.427303542442347e-06
98,0.00022124385812579325,0.0002501873957150459,0.10506794460868013,0.00011240144582795135,0.0,0.0,148.9797556400299,3.4961046500046002e-06
99,0.0002216036969760656,0.00024560243749307685,0.10470802018709474,0.00011222014241714835,0.0,0.0,147.37171959877014,2.1112069851000672e-06
100,0.00022130022186199008,0.0002460166202274502,0.10450311733995628,0.00011215527176015409,0.0,0.0,146.93336033821106,1.2780761061124991e-06
