epoch,train_loss,val_loss,rel_l2,data,continuity,curl,epoch_time,lr
21,0.0006276175837456321,0.0005165819962381978,0.11508013271097833,0.00024217648458109883,0.00018892856485308585,0.002290805476756456,359.2553172111511,0.000282842712474619
22,0.0006322624821753683,0.0005015943533901197,0.11236019950165892,0.0002473359355595524,0.00018893107034519593,0.0022937673218924224,357.4824984073639,0.000282842712474619
23,0.0006047976341960748,0.000488687392366542,0.10986201015752706,0.0002267704242342461,0.00018900625548686398,0.0022970657919358928,359.8007776737213,0.000282842712474619
24,0.0006397755903814565,0.0004741139415887414,0.10825817214824617,0.00025757224148037494,0.0001886762678680043,0.002294369163640416,360.3985619544983,0.000282842712474619
25,0.0005843001281770436,0.00047072406065220906,0.10563668519337156,0.00021449151557817459,0.000189163149954652,0.0023023011758596112,359.12010502815247,0.000282842712474619
26,0.0005566968563546956,0.00045779968563515645,0.1033120823517291,0.00019456413049094104,0.0001897484001271247,0.0023070161255418498,357.37035942077637,0.000282842712474619
27,0.0006071105949937797,0.00044697056393677297,0.10200352576119202,0.00023765283694388017,0.0001889338642134438,0.0023037801759831686,356.204790353775,0.000282842712474619
28,0.0005457231129639695,0.0004443175992444641,0.10012960026255331,0.00018708782041206481,0.00018970866966109648,0.0023109040230337996,357.4166581630707,0.000282842712474619
29,0.0005474554678812638,0.00043803510870693807,0.09885211234410357,0.0001956489269521929,0.0001895012692519534,0.0023147469936096363,368.6119909286499,0.000282842712474619
30,0.0005379118051678233,0.0004302897761755792,0.09806595655639715,0.00018347687825818562,0.0001896416896916738,0.002315376570701725,367.10615158081055,0.000282842712474619
31,0.0005325562885142668,0.0004222425742924528,0.09550810831531689,0.0001862103677391739,0.0001896654809740994,0.0023155008172276816,377.6228382587433,0.000282842712474619
32,0.0005499323091650391,0.0004245371955209533,0.0954632215562757,0.00020123092050994273,0.00018941336024151192,0.00231368712911717,378.68114590644836,0.000282842712474619
33,0.0004792073853726227,0.0004144582963758753,0.09392190161598968,0.00015048378667377923,0.00018993981688216385,0.002324813241860587,372.20374298095703,0.000282842712474619
34,0.0005305091848413213,0.0004136191215744097,0.09282691816069097,0.00019269439814214215,0.00018950322508241393,0.0023223359514001154,375.9888684749603,0.000282842712474619
35,0.0004928874771697641,0.00041599291174176646,0.09077571868614571,0.00015736062342360432,0.00018977474049582574,0.0023221090749151094,365.1194179058075,0.000282842712474619
36,0.0004706773718604988,0.00039992619048072293,0.08912536118915662,0.00014801328390490198,0.00019019788529798612,0.0023275196588959566,368.89090394973755,0.000282842712474619
37,0.0005017444894974687,0.00039547130096229035,0.08877098498265082,0.00017081143769814844,0.00018967069144082416,0.0023265833668422906,371.5137186050415,0.000282842712474619
38,0.0004790691561235387,0.0003938399986273234,0.08689888261989695,0.00014950973449382823,0.00019011712902283762,0.0023274046455602124,369.8754668235779,0.000282842712474619
39,0.0004798885805712416,0.00039488530533339874,0.08706513685768787,0.00015399975895509974,0.00018990360283055452,0.002328184633067091,371.37670040130615,0.000282842712474619
40,0.00046466700124862353,0.0003874236038037842,0.08665990620678728,0.0001459539359890035,0.00018991280745694894,0.002331676923101137,367.9205231666565,0.000282842712474619
41,0.0004546240769514043,0.0003863567628333793,0.08514683829644072,0.00013772641755830742,0.00019005564537148226,0.0023314703165245496,368.94874477386475,0.000282842712474619
42,0.00046241284762042295,0.000374611476118761,0.08308631390255825,0.0001424913213554646,0.00018998641170734723,0.00233278681222752,368.12105989456177,0.000282842712474619
43,0.0004507287824253581,0.0003732470824427044,0.0823876338323077,0.0001354104519748489,0.00019005371945013394,0.0023334862274471866,373.0076038837433,0.000282842712474619
44,0.00046052098235804806,0.00037475902821139926,0.08270719764530847,0.00014504279245860138,0.00018992576516533669,0.002331917277388129,377.85237860679626,0.000282842712474619
45,0.00046720234877284383,0.00036821405495163174,0.08093382706960328,0.00014232417004222953,0.00019015637923303075,0.0023287011648183884,365.52393770217896,0.000282842712474619
46,0.0004312833729045451,0.00036756378288952296,0.07992606315064557,0.000124090144382194,0.00019017615959645204,0.002336656778576677,374.45615911483765,0.000282842712474619
47,0.0004373580284967223,0.0003711881023618489,0.08055717096646742,0.00012195808870766693,0.00019023488347139997,0.002335828445969431,370.24956250190735,0.000282842712474619
48,0.0004278397781642222,0.0003595104850768172,0.07878266058366051,0.00011508188024341355,0.0001902802301619507,0.002337427258377526,365.35953521728516,0.000282842712474619
49,0.00045159892855887546,0.0003638863123578394,0.07797325314282998,0.00013823535851050414,0.0001901602681092148,0.0023338836972470745,365.5678985118866,0.000282842712474619
50,0.00041107705787150434,0.00035963512880745794,0.07697427890453654,0.00010746050427220173,0.00019034786213486163,0.0023407316759100163,366.5293755531311,0.000282842712474619
51,0.00043670469187873096,0.0003679286663809053,0.07778375507403236,0.00012398735340942343,0.00019026179861706774,0.0023372696145997907,368.97650623321533,0.000282842712474619
52,0.0004335051092615079,0.0003551738067755367,0.07634612877214657,0.00012064334930528275,0.00019022717034052525,0.0023366030571499627,368.83404445648193,0.0002825646363685065
53,0.0004048371006888374,0.0003613430908775296,0.07672543133740489,0.00010047792694460138,0.00019044271473944718,0.002340109784351322,366.6368236541748,0.00028173150548951897
54,0.0004128069501803111,0.0003611422146711341,0.07616718598590193,0.00010999536156456695,0.00019041548123747512,0.0023403865576862395,365.82971239089966,0.00028034660782461443
55,0.00041494290155696945,0.0003497242978955438,0.07432085135350718,0.00010792407314378731,0.00019043056487551743,0.002339434099818997,367.6910090446472,0.00027841540893217665
56,0.00040934078166780335,0.00034442521322158756,0.07375703280962256,0.00010675939229543019,0.00019045294704274815,0.0023413934670012773,374.18676352500916,0.0002759455303719534
57,0.0004083521528552107,0.0003568010244445948,0.07422940638179065,0.00010440055979662095,0.0001904772187231174,0.0023395801837674903,367.9727728366852,0.0002729467196262415
58,0.00040079071902709984,0.0003438251633907656,0.07241511710625995,0.00010326690812216081,0.0001905096617728456,0.002340047717704389,368.30996894836426,0.00026943081163102815
59,0.00039733743339335587,0.00034829864704409954,0.07203799309641273,9.84790418290989e-05,0.00019049423612216287,0.002339462529410715,367.15977811813354,0.00026541168206890473
60,0.000382714341033837,0.00034736181065431106,0.07286947333408121,8.594432368151199e-05,0.00019073467000415198,0.0023440669391069,368.1246132850647,0.00026090519260808743
61,0.0003796399164646876,0.0003383799053141968,0.07112738487695282,8.710507688173645e-05,0.00019057455925993358,0.002344989845823875,373.43708324432373,0.00025592912830365883
62,0.00037392854934144754,0.0003365942774614162,0.07024981927703934,8.479745206102507e-05,0.00019079765328437284,0.002344962435624135,369.8909001350403,0.000250503127408081
63,0.0003941123114259426,0.0003342632491552791,0.06981895169224009,9.611429002139478e-05,0.0001905808709731597,0.0023432604890937605,367.3839662075043,0.00024464860386798473
64,0.0003776624128401333,0.0003325151802303705,0.06965982689717744,8.642422161149928e-05,0.00019060221514166642,0.002343866633661188,370.46884393692017,0.00023838866281310545
65,0.00037036780310018,0.00033818329270557173,0.07016101441179409,8.09950926499899e-05,0.00019078560981237538,0.002345688573162382,368.27588272094727,0.0002317480093708917
66,0.0003727424292113331,0.0003371265470224142,0.06964899950079467,7.844348335576494e-05,0.00019072918573215247,0.0023453667296659355,375.0267870426178,0.00022475285116665397
67,0.00038388144215180847,0.0003342434574166531,0.07007990653136095,8.854047481558307e-05,0.00019076759612820146,0.002342519785239953,368.9896602630615,0.00021743079489404047
68,0.0003714573837025152,0.00033717902960080364,0.06816653655119838,8.297628426134906e-05,0.0001906703041925084,0.002344079662028283,365.716668844223,0.00020981073736403002
69,0.0003533290840967614,0.00033233234558296813,0.06770250205400452,6.956572565760173e-05,0.00019082341619499252,0.0023453734665963566,367.3473587036133,0.00020192275146242036
70,0.0003608033974463372,0.00033892996667040656,0.06919350259681159,7.069654972250798e-05,0.0001907980761094071,0.0023456256500746044,369.60571098327637,0.00019379796746588722
71,0.00034834051185346954,0.00033600019833810823,0.07028339086979467,6.375930396037195e-05,0.00019092994071456815,0.002347824887237948,369.97999477386475,0.00018546845018500412
72,0.00033736241454107585,0.00033243585520804946,0.06829791493240393,5.866481147146866e-05,0.00019089185505549722,0.0023501898817812616,366.8104317188263,0.00017696707241908428
73,0.00034763844714310227,0.0003224430610493805,0.06536147359974843,6.256029514872807e-05,0.00019087428255204486,0.0023488881561206654,371.3544943332672,0.0001683273852222598
74,0.00034300859700427583,0.0003231631632926027,0.0650304514054881,5.955498307249248e-05,0.00019099784877122752,0.002348414562523734,367.839412689209,0.00015958348549279877
75,0.0003455463680476593,0.00032707811633726677,0.06479685708311868,6.70978769268989e-05,0.00019108076555104012,0.002347344355560684,366.9566960334778,0.00015076988140822563
76,0.00033548916934478257,0.00032080454992239256,0.06495671211418878,5.92720104961586e-05,0.00019088133695296014,0.0023475370330743317,371.93268394470215,0.00014192135623730952
77,0.0003300040072531374,0.0003210781522544234,0.06491161693023943,5.273326420507374e-05,0.00019104169780348457,0.002350830452996888,368.24885153770447,0.0001330728310663934
78,0.0003401621103572931,0.00032143382969397036,0.06622604458678814,5.447307101746901e-05,0.00019103065364826458,0.0023509156171712675,372.741934299469,0.0001242592269818203
79,0.0003309300322674365,0.0003208596646776665,0.0640086752753685,5.3135164293394155e-05,0.00019104442839079638,0.0023495665063819615,369.1931095123291,0.00011551532725235927
80,0.0003312102491956163,0.0003242805406644747,0.06429709464747867,5.435826636575788e-05,0.00019101382421619442,0.0023474090679277046,366.9686014652252,0.0001068756400555347
81,0.00032715888064179427,0.00032104534084164815,0.06314799417037201,5.1981851283263346e-05,0.0001910795504519077,0.002348434026165099,367.35120391845703,9.837426228961493e-05
82,0.00032314921727068696,0.00031517390235457206,0.06333888030796513,4.992088333703274e-05,0.00019105705005983964,0.0023504285533514726,367.3570182323456,9.004474500873184e-05
83,0.0003293809411957227,0.00031325823458080944,0.06273340968498188,4.8479856429158495e-05,0.00019111230067873444,0.0023509349239247967,366.9333040714264,8.191996101219864e-05
84,0.00031906021426190517,0.00031348807894467535,0.06309970234266887,4.7140083800911725e-05,0.00019119167195924547,0.0023518098851127434,368.05123710632324,7.403197511058896e-05
85,0.0003223947597348342,0.00031612419913365665,0.06188382356186747,4.8824120334245436e-05,0.00019116995250101354,0.0023504155857760147,369.88619017601013,6.641191758057848e-05
86,0.0003260827315709018,0.00032740889981543257,0.06191743606608533,4.869615763899068e-05,0.00019103673570934157,0.002347851365811948,368.1333932876587,5.9089861307965064e-05
87,0.0003245339870735127,0.0003147138760791027,0.062042756851883464,4.756463840275652e-05,0.00019121552867318314,0.002348413868882441,370.2972192764282,5.2094703103727264e-05
88,0.00032095682812875265,0.00031168720737483665,0.06171985110058513,4.6541900251403e-05,0.000191259432597235,0.0023482172000512946,370.3661673069,4.5454049661513504e-05
89,0.00031964161911446354,0.0003104106046285105,0.061463441894068827,4.5813547513281115e-05,0.00019123414832714994,0.0023487576421151366,370.6600923538208,3.919410860663424e-05
90,0.0003197511045035147,0.0003126507671474322,0.060968962835148646,4.55010216124189e-05,0.00019125616544594473,0.002348156913588658,368.2309877872467,3.333958506653797e-05
91,0.00031633116975626763,0.00031302869134709575,0.06098259083741863,4.4833560759608794e-05,0.00019125330277821226,0.002348291801808955,370.2065269947052,2.7913584170960125e-05
92,0.00031678240164486243,0.00031273441002537894,0.06092698094676138,4.5534970742740675e-05,0.00019121087755043695,0.002347564395374017,369.2838668823242,2.2937519866531545e-05
93,0.00031419266709538835,0.00031164380116614987,0.06082175075945962,4.4348385905834675e-05,0.00019117358129960849,0.0023479209050189334,371.93049335479736,1.84310304057142e-05
94,0.0003117337361876101,0.00031455730656146787,0.060961163540370185,4.342386673291306e-05,0.0001911003128327593,0.0023487853668484604,366.54608392715454,1.4411900843590853e-05
95,0.0003107359195269055,0.00031531020260397826,0.06119835745328972,4.2996951151508256e-05,0.00019117403364058796,0.002349340364010762,366.5055568218231,1.0895992848377461e-05
96,0.00031058002446116006,0.0003081656481417549,0.06107530129898237,4.2878085864117566e-05,0.00019119962162979695,0.002350086248043226,364.98660707473755,7.89718210266562e-06
97,0.0003100933094136356,0.0003079187171080138,0.061031208265210565,4.2667749203436266e-05,0.00019103029455891374,0.0023507745884974915,368.1354112625122,5.427303542442347e-06
98,0.0003098843009373316,0.00030818320846702155,0.06106878918250016,4.256132002685339e-05,0.0001912241163163723,0.0023505091902128092,368.7169780731201,3.4961046500046002e-06
99,0.0003096776341067198,0.00030838142828743713,0.06114697897048586,4.251221597684207e-05,0.00019122837116469782,0.0023509797982418,374.9239230155945,2.1112069851000672e-06
100,0.0003094718664253075,0.0003085566603528735,0.06116580994896405,4.241023455383205e-05,0.00019119333392344137,0.00235045713755729,378.5344479084015,1.2780761061124991e-06
