epoch,train_loss,val_loss,rel_l2,data,continuity,curl,epoch_time,lr
49,0.00019050020122790556,0.0001413006714602642,0.07651841472069572,0.00011143473922932874,0.0,0.0,369.8964567184448,0.000282842712474619
50,0.00019209311360176193,0.0001707997374151918,0.07601552186958181,0.00011220428587440286,0.0,0.0,369.94416880607605,0.000282842712474619
51,0.00019811778233247423,0.0001253606669824758,0.0751598196251479,0.00010972975501033488,0.0,0.0,365.45090794563293,0.000282842712474619
52,0.0002339073383836876,0.00011027511934955399,0.0750326851923933,0.00013436524641008418,0.0,0.0,371.46719431877136,0.0002825646363685065
53,0.0001636863557621382,0.00011736563223190364,0.07453825410740232,9.24259400013246e-05,0.0,0.0,363.34228348731995,0.00028173150548951897
54,0.0001526262998936545,0.00010677779010419927,0.073363510495706,8.629610274131967e-05,0.0,0.0,363.9739487171173,0.00028034660782461443
55,0.00018385980031136265,0.00010236089930275468,0.07216051680220545,0.00010362040263108459,0.0,0.0,366.8964419364929,0.00027841540893217665
56,0.00017554038341434838,0.00010940050328295533,0.0717960214723166,9.702027991428015e-05,0.0,0.0,370.1036148071289,0.0002759455303719534
57,0.0002244002520323344,0.00011387128207542292,0.07165255781256501,0.00011729118145353823,0.0,0.0,365.39066672325134,0.0002729467196262415
58,0.00015782529347537397,0.00013566734662352056,0.07071463337677426,8.71996190170421e-05,0.0,0.0,366.90839672088623,0.00026943081163102815
59,0.00014792116864252117,0.0001405710646619585,0.0704785521750935,8.350422663738755e-05,0.0,0.0,370.6100723743439,0.00026541168206890473
60,0.00015345462561337322,0.00011038596708971596,0.06946356510206489,8.806399836676822e-05,0.0,0.0,366.5405375957489,0.00026090519260808743
61,0.0001606226866973278,9.731527949137578e-05,0.06878819432453802,9.472070696385042e-05,0.0,0.0,364.6807916164398,0.00025592912830365883
62,0.00015610118648131296,9.158530841674505e-05,0.06829074805944922,8.354470647968053e-05,0.0,0.0,363.53675746917725,0.000250503127408081
63,0.0001501577354095692,9.797162666626565e-05,0.0680506889439347,7.820221660873965e-05,0.0,0.0,365.07093620300293,0.00024464860386798473
64,0.00014288424488502946,9.151353458639585e-05,0.06752547432708322,7.94704123544913e-05,0.0,0.0,363.81591629981995,0.00023838866281310545
65,0.00012635128812614008,9.36807840537165e-05,0.06641748179823924,7.136631520647067e-05,0.0,0.0,365.3308410644531,0.0002317480093708917
66,0.00011977299951126952,8.772833273003737e-05,0.06626154561409102,6.184351798310672e-05,0.0,0.0,365.92427921295166,0.00022475285116665397
67,0.00014582682595687402,8.533429970995783e-05,0.06531363369133826,7.625401208125974e-05,0.0,0.0,370.97702288627625,0.00021743079489404047
68,0.0001396316408772691,8.71314681858934e-05,0.06473370218734374,7.622835078298824e-05,0.0,0.0,373.5101275444031,0.00020981073736403002
69,0.00010165402144934887,9.510497878760692e-05,0.06461870817146118,5.770337404461164e-05,0.0,0.0,370.85363125801086,0.00020192275146242036
70,0.00012100668998490012,9.763424833571272e-05,0.06384403530106664,6.120373063348931e-05,0.0,0.0,369.2850019931793,0.00019379796746588722
71,0.00011755584131378782,8.11035970873018e-05,0.06294290788655672,6.815938545419915e-05,0.0,0.0,367.24217772483826,0.00018546845018500412
72,9.298799431671038e-05,8.245092142349134e-05,0.06248731090607161,5.261033789831041e-05,0.0,0.0,363.30354356765747,0.00017696707241908428
73,0.00010272464199564031,7.534789950692688e-05,0.062051315882569964,5.397341547563883e-05,0.0,0.0,373.01635909080505,0.0001683273852222598
74,8.723325312587349e-05,7.367680763391862e-05,0.0612946922091409,5.049970070558629e-05,0.0,0.0,370.2906663417816,0.00015958348549279877
75,8.73562522466879e-05,7.704933024277644e-05,0.06088176534099091,4.9774353989562314e-05,0.0,0.0,368.2587070465088,0.00015076988140822563
76,8.075727482056057e-05,7.242510871403826e-05,0.06020494030129056,4.735788193007314e-05,0.0,0.0,368.57457208633423,0.00014192135623730952
77,9.075415406319583e-05,6.921560955313246e-05,0.059725618194772075,4.8648939665459544e-05,0.0,0.0,369.8053045272827,0.0001330728310663934
78,9.293434298266827e-05,6.775233346338432e-05,0.059259520055158096,4.87604152231332e-05,0.0,0.0,366.5279085636139,0.0001242592269818203
79,9.65421013508679e-05,6.796542812870549e-05,0.05891193373333748,4.779777044205957e-05,0.0,0.0,366.56326937675476,0.00011551532725235927
80,0.00013241686550694945,9.322776677436195e-05,0.05889018541757883,5.631387707438762e-05,0.0,0.0,371.3338541984558,0.0001068756400555347
81,9.84785077188614e-05,7.705622878135031e-05,0.058546370225708556,4.415921147445564e-05,0.0,0.0,378.384153842926,9.837426228961493e-05
82,0.0001013995895344048,0.00010858812968869537,0.05852228138040396,4.686307466765053e-05,0.0,0.0,365.12875390052795,9.004474500873184e-05
83,8.929659370930192e-05,0.00010125591830114604,0.058483730686416734,4.0879172528226114e-05,0.0,0.0,362.9860770702362,8.191996101219864e-05
84,8.293555968445314e-05,7.578303482589106e-05,0.05807135831111088,3.9285644926205045e-05,0.0,0.0,365.78394317626953,7.403197511058896e-05
85,7.401308222180585e-05,7.289590435170616e-05,0.057722079622868,3.858675478104109e-05,0.0,0.0,369.75395822525024,6.641191758057848e-05
86,6.997109606269684e-05,6.747507310114112e-05,0.057029437124173535,3.768882222487946e-05,0.0,0.0,372.74078011512756,5.9089861307965064e-05
87,7.448010709272997e-05,6.76071254008105e-05,0.05670702546724138,3.826586950121206e-05,0.0,0.0,370.6297297477722,5.2094703103727264e-05
88,7.270523752822555e-05,6.541856217792246e-05,0.05647028563779118,3.733590748803787e-05,0.0,0.0,371.67870020866394,4.5454049661513504e-05
89,7.949924583764793e-05,6.389314525245913e-05,0.05627515847664893,3.7145973555160104e-05,0.0,0.0,370.99880623817444,3.919410860663424e-05
90,7.644653067965616e-05,6.291364553870555e-05,0.05603637620554192,3.63535272072113e-05,0.0,0.0,372.7360625267029,3.333958506653797e-05
91,7.44185469538176e-05,6.305693056568195e-05,0.055998094601866825,3.58379150024272e-05,0.0,0.0,363.14093708992004,2.7913584170960125e-05
92,7.387782942676797e-05,6.999082891867713e-05,0.05580679778646179,3.580348578206364e-05,0.0,0.0,365.969918012619,2.2937519866531545e-05
93,7.093461969986947e-05,7.585695481333011e-05,0.055802983683480835,3.5242835063324186e-05,0.0,0.0,370.5092384815216,1.84310304057142e-05
94,7.136411628512936e-05,7.63577393213795e-05,0.05574280217556505,3.4888694116830266e-05,0.0,0.0,370.1131672859192,1.4411900843590853e-05
95,7.1167715745446e-05,7.078160882198748e-05,0.05573769771814098,3.473848054606302e-05,0.0,0.0,370.2608482837677,1.0895992848377461e-05
96,7.089757813597923e-05,6.915573297180356e-05,0.05529589463944858,3.462687962022907e-05,0.0,0.0,363.14102363586426,7.89718210266562e-06
97,6.981500522821686e-05,6.928427169264246e-05,0.05521038440338875,3.452079812404918e-05,0.0,0.0,365.8499255180359,5.427303542442347e-06
98,6.901955640614688e-05,6.702598152692013e-05,0.05514183847424172,3.445982449553261e-05,0.0,0.0,365.5561845302582,3.4961046500046002e-06
99,6.855263274019308e-05,6.688132602608062e-05,0.0550978164082356,3.4413372022849366e-05,0.0,0.0,364.8378837108612,2.1112069851000672e-06
100,6.8631994248373e-05,6.684456503452649e-05,0.055056864171805324,3.4392101760261085e-05,0.0,0.0,368.39850211143494,1.2780761061124991e-06
